1444.0,552053.4396703497,128976.15505775629,621578.7452918788,,24047.99036528284,83479.01283580606,14815.704353913156,21713.682223060834,24978.043244287364,49782.09566123346,58509.2516711655,36442.44207154074,40970.96714607862,50222.02594319173,0.0161,,0.41590000000000005,0.1198,0.675,0.4606,0.40040000000000003,0.20090000000000002,0.171,0.2745,0.2441,0.19920000000000002,0.0577,0.0577,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,248632.57979204995,94677.19170062529,282681.3005422746,,56853.19671322781,15455.065860767285,108468.96159232747,48503.40046686073,19123.806387363795,21495.509907702653,66856.1129687785,14349.793343206125,55373.58302331032,72683.97607674096,0.0354,,0.1759,0.6471,0.0922,0.20620000000000002,0.523,0.46530000000000005,0.1496,0.6969000000000001,0.1806,0.1376,0.1037,0.1036,investor 3
1.0,249123.02866233196,95167.6405709073,283434.2908403313,,56932.80070892278,15460.653248344002,108431.10720717144,48522.98620731127,19138.215735988473,21504.32760281668,66898.00274037913,14353.711253933448,55401.81865841274,72721.01048324183,0.035300000000000005,,0.1757,0.6469,0.09230000000000001,0.2061,0.5226000000000001,0.4651,0.1495,0.6967,0.18050000000000002,0.1376,0.1037,0.1036,investor 3
361.0,263376.0598636911,109420.67177226645,31630.850542177886,,82788.27390130327,17807.899254803375,96252.89828172201,56725.27298078286,24291.731775487624,25598.10865599141,81827.91869362011,15640.444463457516,65730.90709322687,88637.3357398932,3270.0,,8570.0,1840.0,0.09230000000000001,5870.0,2510.0,2650.0,8470.0,1620.0,6800.0,9180.0,9310.0,9310.0,
362.0,262750.80625732563,108795.41816590098,31531.39898150517,,82871.97833093915,17816.595271503378,96215.02753343647,56747.71462675954,24305.37505647765,25609.799648836575,81871.97139351608,15644.415659839478,65759.76497855985,88660.54878043696,3260.0,,8580.0,1840.0,0.09230000000000001,5870.0,2510.0,2650.0,8480.0,1620.0,6810.0,9180.0,9310.0,9310.0,
363.0,262399.3855510439,108443.99745961925,31475.502722232726,,82940.23045684613,17824.088507817334,96181.70075055193,56771.03526531458,24320.33058922682,25622.694774085627,81913.65407200712,15647.67106232036,65788.14015500607,88695.57205290352,3260.0,,8590.0,1840.0,0.09230000000000001,5880.0,2510.0,2650.0,8480.0,1620.0,6810.0,9180.0,9310.0,9310.0,
364.0,262036.542842102,108081.15475067735,31417.789702562597,,83020.13235301361,17828.011058115884,96146.49650876582,56793.68548666219,24334.465601720265,25634.490288523433,81952.01491041177,15652.063168898232,65816.67473572181,88754.50575250204,3250.0,,8600.0,1840.0,0.09230000000000001,5880.0,2520.0,2650.0,8490.0,1620.0,6810.0,9190.0,9310.0,9310.0,
365.0,262335.67801280104,108380.28992137639,31465.36953141164,,83106.53452612813,17835.484395567182,96113.25158692559,56815.841812072176,24350.888310541566,25644.190928969183,81993.41181948909,15655.764265648164,65846.91122822023,88796.90984898359,3250.0,,8600.0,1840.0,0.09230000000000001,5880.0,2520.0,2650.0,8490.0,1620.0,6820.0,9190.0,9310.0,9310.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,297785.61392716545,49884.79427598446,319378.01570004685,,112555.42705418263,56530.54763182877,41983.535655054126,28955.929482305975,82521.9104439815,66510.4104379128,21997.218288980333,39050.37251683039,23127.576729101336,10511.390509827781,0.031400000000000004,,0.0889,0.1769,0.23820000000000002,0.34540000000000004,0.1212,0.1504,0.45470000000000005,0.2561,0.4324,0.9514,0.1202,0.1201,investor 1
1.0,297001.5349244297,49100.71527324873,318117.15226688876,,112598.69238408442,56506.608459979456,42040.21665224196,28974.354313508677,82613.00785859238,66565.60444680837,22024.847796317004,39061.119635293224,23131.248559040665,10513.014011505738,0.0315,,0.0889,0.17700000000000002,0.2379,0.3452,0.1211,0.15030000000000002,0.4541,0.2561,0.4324,0.9513,0.1202,0.1201,investor 1
361.0,299021.53980709787,51120.720155916875,38595.99487125699,,129651.75328140054,46324.199150712804,60538.46697562288,35159.352408968785,112424.697442039,87177.00303143675,31828.077859776113,43108.80098188573,24970.500754278662,10781.834519359232,4630.0,,0.0889,5560.0,7270.0,4220.0,13500.0,10460.0,3820.0,5170.0,2990.0,1290.0,14010.0,14010.0,
362.0,298500.96060342726,50600.14095224626,38495.455064056885,,129696.60945204773,46293.75559020417,60587.45327750685,35178.354324707245,112501.01149184,87259.02613672004,31852.368692094802,43120.38247104388,24977.733101793096,10782.567209630757,4620.0,,0.0889,5550.0,7270.0,4220.0,13510.0,10470.0,3820.0,5170.0,2990.0,1290.0,14010.0,14010.0,
363.0,297863.00988119113,49962.190230010136,38372.2472175572,,129742.54567825966,46262.9768585806,60636.487320510765,35196.06648761485,112577.32661279522,87312.4141666353,31877.364693701868,43131.737358220445,24984.097830663777,10783.18296276961,4600.0,,0.0889,5550.0,7280.0,4220.0,13520.0,10480.0,3820.0,5180.0,3000.0,1290.0,14010.0,14010.0,
364.0,297777.8057818763,49876.986130695324,38355.79169329236,,129787.10750049597,46232.21125043298,60685.17629659498,35214.051134833964,112653.57891730283,87340.86608290531,31903.315265581125,43144.521323705194,24988.790014017428,10784.299551674585,4600.0,,0.0889,5550.0,7280.0,4220.0,13520.0,10480.0,3830.0,5180.0,3000.0,1290.0,14010.0,14010.0,
365.0,298205.18070230325,50304.36105112225,38438.330895394385,,129832.23375399972,46202.08141978379,60736.917679841456,35229.87981557554,112729.49938492461,87375.99045611297,31931.07870811438,43157.92865436824,24993.971333545753,10785.261596590404,4610.0,,0.0889,5540.0,7290.0,4230.0,13530.0,10490.0,3830.0,5180.0,3000.0,1290.0,14010.0,14010.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,138203.31176718316,72254.8368450541,187609.02311707608,,69426.15203255114,39115.65996420791,34636.918827475565,20576.512027525812,20492.9463245781,9496.655766743894,21358.521875191906,106976.11075499677,19851.88289077193,45681.68993164294,0.0534,,0.1441,0.25570000000000004,0.2888,0.48600000000000004,0.48800000000000004,1.0531000000000001,0.4682,0.0935,0.5038,0.219,0.1525,0.14400000000000002,investor 8
1.0,138008.18122416816,72059.7063020391,187284.23225254664,,69460.59481126344,39140.161618189915,34637.475938408075,20592.34178769705,20501.625441632623,9498.701104030486,21353.31073920807,107031.9409147375,19857.20477591713,45710.55520886894,0.0534,,0.14400000000000002,0.2555,0.2888,0.4857,0.4878,1.0528,0.46840000000000004,0.0935,0.5036,0.21880000000000002,0.1525,0.14400000000000002,investor 8
361.0,139009.1268055305,73060.65188340146,27208.841190113948,,84961.02062616279,47446.35139742914,34865.75912937952,25922.997901711857,23554.445023510427,9981.263880172715,19407.049002653137,125196.77582152058,21684.841181988166,53685.74834107119,3910.0,,12230.0,6830.0,5020.0,3730.0,3390.0,1430.0,2790.0,0.0935,3120.0,7730.0,16060.0,16060.0,
362.0,139329.07265637052,73380.59773424147,27285.527444640524,,85000.3640636209,47468.54406646838,34866.741072064535,25938.436748568667,23562.86788560279,9983.551092886557,19401.61213915507,125243.60399804664,21690.33813062832,53717.39569334724,3920.0,,12240.0,6830.0,5020.0,3730.0,3390.0,1430.0,2790.0,0.0935,3120.0,7730.0,16060.0,16060.0,
363.0,139418.61968653163,73470.14476440258,27306.9905338758,,85045.38341862158,47490.712641571714,34868.64213157761,25952.474131128845,23571.151320080768,9985.2009680946,19396.40037444295,125289.97150550158,21695.507377196627,53750.446544145685,3930.0,,12240.0,6830.0,5020.0,3730.0,3390.0,1430.0,2790.0,0.0935,3120.0,7740.0,16060.0,16060.0,
364.0,139665.0189266267,73716.54400449766,27366.048761358597,,85084.74844675817,47512.96662452332,34870.50134393867,25966.85033330828,23579.300010115963,9985.970440805146,19390.867529094405,125336.02907330739,21700.25654898294,53759.828726366264,3940.0,,12250.0,6840.0,5020.0,3730.0,3390.0,1430.0,2790.0,0.0935,3120.0,7740.0,16060.0,16060.0,
365.0,139653.48272252985,73705.0078004008,27363.283705080106,,85129.46923045679,47535.18232269967,34870.83740630928,25982.19070578306,23587.576840109607,9987.048000672423,19385.351333545957,125383.26534700184,21704.6020773386,53763.35693082245,3940.0,,12250.0,6840.0,5020.0,3740.0,3390.0,1430.0,2790.0,0.0935,3120.0,7740.0,16060.0,16060.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,130300.73917417317,-26916.262637970256,101752.29786697219,,29380.98085137675,62527.66777912853,16700.557964583862,58550.01278305385,19881.10421867829,28839.814243758552,52813.66939462617,52314.210946633444,27735.43188797959,21687.458255280177,0.0983,,0.34040000000000004,0.16,0.5988,0.1708,0.503,0.3468,0.1894,0.1912,0.36060000000000003,0.4611,3.6596,0.17070000000000002,investor 2
1.0,129864.50236044289,-27352.49945170054,101073.01423696852,,29405.223353302226,62579.58880303205,16708.022651919648,58581.252139234944,19898.639519039967,28848.262700889773,52856.9540205067,52339.27703318535,27740.19331001881,21698.25525193041,0.099,,0.3401,0.1598,0.5986,0.1708,0.5026,0.3467,0.1892,0.19110000000000002,0.36050000000000004,0.46090000000000003,3.6596,0.17070000000000002,investor 2
361.0,134397.96973780225,-22819.032074341172,18458.17963755673,,38297.45654988675,80087.13431432087,20461.26627843104,68776.77795113812,25955.319938733806,33214.9931888197,68020.52539282951,61543.102393675086,29616.169234075387,25634.757538245183,3150.0,,6530.0,0.1598,3490.0,11740.0,4430.0,5660.0,11610.0,10500.0,5050.0,4370.0,13770.0,13770.0,
362.0,134322.24886352674,-22894.75294861669,18438.052687130883,,38320.785728712974,80135.93226846782,20471.66498386461,68804.07415363785,25971.529020082537,33225.885272024,68058.97366273985,61567.56095814638,29621.35948250249,25645.315195932035,3140.0,,6540.0,0.1598,3490.0,11740.0,4430.0,5670.0,11610.0,10500.0,5050.0,4370.0,13770.0,13770.0,
363.0,134220.5909148123,-22996.410897331138,18411.031545157213,,38344.33006168024,80181.02442254045,20484.93406599294,68833.6254352888,25987.59652068806,33237.12016130733,68099.2327815608,61591.99369239655,29626.799876077188,25656.716623540837,3140.0,,6540.0,0.1598,3490.0,11740.0,4430.0,5670.0,11620.0,10510.0,5050.0,4370.0,13770.0,13770.0,
364.0,133962.03573420332,-23254.966077940102,18342.306410215857,,38367.571121820045,80224.35375583709,20500.93037628939,68861.79133313587,26003.650666719663,33247.87483965436,68136.52519069299,61616.28107265468,29632.142109379223,25667.70569478756,3130.0,,6540.0,0.1598,3490.0,11750.0,4430.0,5670.0,11630.0,10510.0,5050.0,4380.0,13770.0,13770.0,
365.0,133791.28610666576,-23425.71570547766,18296.920387912734,,38390.773490402564,80271.63173440575,20512.548947216354,68890.09129671186,26019.84925798341,33261.563686954934,68170.99964983114,61640.59815158594,29637.352700431675,25678.206692420747,3120.0,,6550.0,0.1598,3500.0,11750.0,4440.0,5670.0,11630.0,10520.0,5050.0,4380.0,13770.0,13770.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,408101.4874215958,30791.123182297102,417659.8106285833,,41557.670406511905,181672.68401598532,7999.4374625117725,29535.12264318798,28634.561121626437,116780.78398457645,41972.12207407834,88041.31277043257,84855.53101444035,86813.74694862356,0.024,,0.24070000000000003,0.0551,,0.3386,0.3493,0.0857,0.2383,0.1136,0.1179,0.11520000000000001,0.11800000000000001,0.0856,investor 2
1.0,408155.32171002077,30844.95747072209,417746.92667937995,,41560.23149821881,181799.91258512012,8003.671881537392,29547.621091612622,28647.524259181064,116839.12308683772,42024.75867003142,88102.82467761736,84859.0680758492,86887.25869206747,0.024,,0.24070000000000003,0.0551,,0.3385,0.3491,0.08560000000000001,0.23800000000000002,0.1136,0.1179,0.11510000000000001,0.11800000000000001,0.0856,investor 2
361.0,409104.1947678348,31793.830528536113,35890.57496629184,,42422.724399584964,228796.5819367447,9595.535968857508,35379.92389090656,33315.0761192765,134296.76460250982,58681.95877973338,101049.23912047362,83847.70009565403,113841.92447412359,3070.0,,3630.0,0.0551,820.0,3020.0,2850.0,11490.0,5020.0,8640.0,7170.0,9740.0,19360.0,19360.0,
362.0,409581.7978030378,32271.43356373912,35956.73261250154,,42428.401047027335,228901.42728652473,9599.876481685278,35396.2400469673,33329.07885868899,134340.2394832096,58724.12525291818,101077.23082496108,83851.562894952,113917.24028409703,3070.0,,3630.0,0.0551,820.0,3020.0,2850.0,11490.0,5020.0,8650.0,7170.0,9750.0,19360.0,19360.0,
363.0,410002.1691531203,32691.80491382163,36014.962516848,,42427.39288364679,229029.06407338494,9604.220766368153,35410.834834216555,33343.0889760194,134392.46552952996,58769.511305499655,101108.58024831723,83857.4444122729,113992.05245441932,3080.0,,3630.0,0.0551,820.0,3030.0,2850.0,11500.0,5030.0,8650.0,7170.0,9750.0,19360.0,19360.0,
364.0,408795.57275531814,31485.208516019455,35847.82459744646,,42431.389182805,229151.13354280702,9608.562791311104,35427.404042923976,33356.651299955076,134439.88924601278,58819.54356200871,101136.84601662481,83862.68129147835,114063.87447159257,3060.0,,3630.0,0.0551,820.0,3030.0,2850.0,11500.0,5030.0,8650.0,7170.0,9760.0,19360.0,19360.0,
365.0,408276.33877812076,30965.974538822076,35775.90022672114,,42432.83267863235,229273.94518678036,9612.88862924496,35445.86810835205,33378.85773717418,134493.03977584414,58862.84336425827,101168.30209675607,83855.59522451616,114137.00705828537,3060.0,,3630.0,0.0551,820.0,3030.0,2850.0,11510.0,5030.0,8660.0,7170.0,9770.0,19360.0,19360.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,163816.42256574193,37210.75259427943,184676.59092618394,,47798.16551143905,45085.104710977714,25215.03614856191,21248.99806782447,21616.82051577576,14221.0817746943,27873.716608354167,79096.28367071916,28186.66459398806,14837.888220762085,0.054200000000000005,,0.2093,0.22190000000000001,0.3966,0.4707,0.4627,0.7032,0.3588,0.1265,0.3548,0.674,0.20370000000000002,0.20360000000000003,investor 8
1.0,164118.71418676092,37513.04421529842,185167.67826960972,,47811.747395349084,45110.353831905246,25246.85723871199,21282.240233794513,21628.34615071433,14221.230923557858,27879.335947244686,79090.2458586546,28207.036047995553,14852.120350017018,0.0541,,0.2092,0.2217,0.3961,0.46990000000000004,0.46240000000000003,0.7032,0.3587,0.1265,0.3546,0.6734,0.20370000000000002,0.20360000000000003,investor 8
361.0,166271.12355413256,39665.45358267006,38412.06599252085,,53923.36640759822,53271.634180986905,35168.13678006806,33336.389126623064,25877.19556519008,14224.725523911784,30073.403063332687,76885.35760944655,35908.83416562645,19905.12865904485,7820.0,,10970.0,10840.0,7160.0,6780.0,5260.0,2890.0,6120.0,0.1265,7310.0,4050.0,14240.0,14240.0,
362.0,166946.2451528947,40340.5751814322,38635.36788715584,,53941.7425664767,53293.79106046884,35195.74810446363,33367.80651709336,25888.545151126866,14224.443725576926,30080.073876718732,76879.12834142052,35930.36905071964,19919.24326143493,7860.0,,10980.0,10850.0,7160.0,6790.0,5270.0,2890.0,6120.0,0.1265,7310.0,4050.0,14240.0,14240.0,
363.0,166546.41945912983,39940.74948766733,38503.122325607896,,53957.45997122165,53315.94934650766,35223.648968646005,33400.824034549005,25900.373467430818,14224.431697024389,30086.423833618264,76873.2856198777,35949.65423767131,19931.904916848984,7830.0,,10980.0,10850.0,7170.0,6800.0,5270.0,2890.0,6120.0,0.1265,7310.0,4050.0,14240.0,14240.0,
364.0,165980.18032981807,39374.510358355576,38315.83418281464,,53973.359715556166,53337.769318253544,35257.237515934234,33433.698290750755,25911.96221727506,14224.39310481666,30091.399014933148,76866.83855161384,35969.88745962315,19945.61537940775,7800.0,,10980.0,10850.0,7170.0,6800.0,5270.0,2890.0,6120.0,0.1265,7320.0,4060.0,14240.0,14240.0,
365.0,165759.01693419865,39153.34696273615,38242.68261225864,,53991.861981085945,53359.9794197415,35278.781257564675,33463.84180592054,25923.633932233264,14224.404680050991,30096.604655817267,76860.65222772009,35992.58960973736,19960.44202342937,7780.0,,10990.0,10860.0,7180.0,6810.0,5270.0,2890.0,6120.0,0.1265,7320.0,4060.0,14240.0,14240.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,128811.33656477764,82648.28363167525,176034.1948633395,,45777.84029080039,49961.046788225125,17748.07090203923,63886.55193786279,25850.114549816073,11512.925640931699,53200.7974542357,43366.475900060905,81374.52729947276,6733.710685184617,0.056900000000000006,,0.2185,0.20020000000000002,0.5635,0.15660000000000002,0.3869,0.8686,0.188,0.2306,0.12290000000000001,1.4851,0.1222,0.1222,
